ticker,sector,date,price,YTD,fifty,twoh
BBDC4,bank,1/11/2019,34.243687,0.028,,
BBDC4,bank,1/14/2019,34.648071,0.04,,
BBDC4,bank,1/15/2019,34.582027,0.038,,
BBDC4,bank,1/16/2019,34.747093,0.043,,
BBDC4,bank,1/17/2019,34.862537,0.047,,
BBDC4,bank,1/18/2019,35.217422,0.057,,
BBDC4,bank,1/21/2019,34.813034,0.045,,
BBDC4,bank,1/22/2019,34.656296,0.04,,
BBDC4,bank,1/23/2019,35.250397,0.058,,
BBDC4,bank,1/24/2019,35.605183,0.069,,
BBDC4,bank,1/28/2019,35.894012,0.078,,
BBDC4,bank,1/29/2019,35.431892,0.064,,
BBDC4,bank,1/30/2019,35.349419,0.061,,
BBDC4,bank,1/31/2019,37.34631,0.121,,
BBDC4,bank,2/1/2019,36.884197,0.107,,
BBDC4,bank,2/4/2019,37.703758,0.132,,
BBDC4,bank,2/5/2019,37.720303,0.132,,
BBDC4,bank,2/6/2019,35.94529,0.079,,
BBDC4,bank,2/7/2019,36.490173,0.096,,
BBDC4,bank,2/8/2019,36.878227,0.107,,
BBDC4,bank,2/11/2019,36.663548,0.101,,
BBDC4,bank,2/12/2019,37.398335,0.123,,
BBDC4,bank,2/13/2019,36.820473,0.105,,
BBDC4,bank,2/14/2019,38.223877,0.148,,
BBDC4,bank,2/15/2019,37.9762,0.14,,
BBDC4,bank,2/18/2019,37.109352,0.114,,
BBDC4,bank,2/19/2019,37.4231,0.124,,
BBDC4,bank,2/20/2019,36.803925,0.105,,
BBDC4,bank,2/21/2019,37.125896,0.115,,
BBDC4,bank,2/22/2019,36.820473,0.105,,
BBDC4,bank,2/25/2019,36.448956,0.094,,
BBDC4,bank,2/26/2019,37.101128,0.114,,
BBDC4,bank,2/27/2019,36.688313,0.101,,
BBDC4,bank,2/28/2019,35.722397,0.072,,
BBDC4,bank,3/1/2019,35.127991,0.055,,
BBDC4,bank,3/6/2019,34.865982,0.047,,
BBDC4,bank,3/7/2019,35.113781,0.054,,
BBDC4,bank,3/8/2019,35.601162,0.069,,
BBDC4,bank,3/11/2019,37.04665,0.112,,
BBDC4,bank,3/12/2019,37.154007,0.115,,
BBDC4,bank,3/13/2019,37.509254,0.126,,
BBDC4,bank,3/14/2019,37.59182,0.129,,
BBDC4,bank,3/15/2019,37.74873,0.133,35.95017378,
BBDC4,bank,3/18/2019,37.946968,0.139,36.04293356,
BBDC4,bank,3/19/2019,37.129219,0.115,36.11252646,
BBDC4,bank,3/20/2019,36.121548,0.084,36.16724556,
BBDC4,bank,3/21/2019,35.328583,0.061,36.1981839,
BBDC4,bank,3/22/2019,34.081242,0.023,36.20005036,
BBDC4,bank,3/25/2019,34.155579,0.025,36.1916858,
BBDC4,bank,3/26/2019,34.378601,0.032,36.18992836,
BBDC4,bank,3/27/2019,33.189137,-0.004,36.16883736,
BBDC4,bank,3/28/2019,34.874203,0.047,36.17336,
BBDC4,bank,3/29/2019,35.468929,0.065,36.19109804,
BBDC4,bank,4/1/2019,35.753117,0.073,36.21121852,
BBDC4,bank,4/2/2019,35.295902,0.06,36.21988582,
BBDC4,bank,4/3/2019,34.8992,0.048,36.21352138,
BBDC4,bank,4/4/2019,35.801685,0.075,36.2332944,
BBDC4,bank,4/5/2019,36.099209,0.084,36.26215266,
BBDC4,bank,4/8/2019,36.148792,0.085,36.28012056,
BBDC4,bank,4/9/2019,36.009949,0.081,36.28821588,
BBDC4,bank,4/10/2019,35.494247,0.066,36.28022058,
BBDC4,bank,4/11/2019,34.928959,0.049,36.27016192,
BBDC4,bank,4/12/2019,34.611599,0.039,36.25540552,
BBDC4,bank,4/15/2019,34.532265,0.037,36.19912462,
BBDC4,bank,4/16/2019,34.472759,0.035,36.15089586,
BBDC4,bank,4/17/2019,33.996719,0.021,36.07675508,
BBDC4,bank,4/18/2019,34.462837,0.035,36.01160576,
BBDC4,bank,4/22/2019,34.750446,0.043,35.98770888,
BBDC4,bank,4/23/2019,35.593422,0.069,35.96977386,
BBDC4,bank,4/24/2019,35.355404,0.061,35.9393174,
BBDC4,bank,4/25/2019,35.771935,0.074,35.92148514,
BBDC4,bank,4/26/2019,35.662838,0.071,35.8867752,
BBDC4,bank,4/29/2019,35.196728,0.057,35.8543003,
BBDC4,bank,4/30/2019,35.285984,0.059,35.79554244,
BBDC4,bank,5/2/2019,35.30582,0.06,35.74213484,
BBDC4,bank,5/3/2019,35.681862,0.071,35.71358504,
BBDC4,bank,5/6/2019,34.719364,0.042,35.65951032,
BBDC4,bank,5/7/2019,34.50106,0.036,35.61345302,
BBDC4,bank,5/8/2019,35.2155,0.057,35.5752451,
BBDC4,bank,5/9/2019,34.600292,0.039,35.53084148,
BBDC4,bank,5/10/2019,34.29269,0.03,35.48771616,
BBDC4,bank,5/13/2019,33.439342,0.004,35.41448044,
BBDC4,bank,5/14/2019,33.340115,0.001,35.34751648,
BBDC4,bank,5/15/2019,32.982899,-0.01,35.29272652,
BBDC4,bank,5/16/2019,32.595913,-0.021,35.24208496,
BBDC4,bank,5/17/2019,32.843979,-0.014,35.2016449,
BBDC4,bank,5/20/2019,33.737019,0.013,35.17410966,
BBDC4,bank,5/21/2019,35.126194,0.055,35.1646103,
BBDC4,bank,5/22/2019,34.50106,0.036,35.1136985,
BBDC4,bank,5/23/2019,34.332375,0.031,35.05726586,
BBDC4,bank,5/24/2019,33.995007,0.021,34.98698092,
BBDC4,bank,5/27/2019,34.48122,0.035,34.92476892,
BBDC4,bank,5/28/2019,35.433796,0.064,34.87847024,
BBDC4,bank,5/29/2019,36.138298,0.085,34.84229684,
BBDC4,bank,5/30/2019,36.803116,0.105,34.83577478,
BBDC4,bank,5/31/2019,36.713814,0.102,34.8476201,
BBDC4,bank,6/3/2019,36.594742,0.099,34.87294328,
BBDC4,bank,6/4/2019,36.782352,0.104,34.92696548,
BBDC4,bank,6/5/2019,36.216469,0.087,34.96818328,
BBDC4,bank,6/6/2019,37.010689,0.111,35.02082504,
BBDC4,bank,6/7/2019,37.020626,0.111,35.09745482,
BBDC4,bank,6/10/2019,36.583801,0.098,35.13164678,
BBDC4,bank,6/11/2019,36.752571,0.103,35.15731962,
BBDC4,bank,6/12/2019,36.325676,0.091,35.1687708,
BBDC4,bank,6/13/2019,35.928566,0.079,35.18142408,
BBDC4,bank,6/14/2019,35.868999,0.077,35.20082006,
BBDC4,bank,6/17/2019,35.779648,0.074,35.20037932,
BBDC4,bank,6/18/2019,36.087402,0.083,35.20014318,
BBDC4,bank,6/19/2019,36.534161,0.097,35.20785056,
BBDC4,bank,6/21/2019,37.358162,0.122,35.23481482,
BBDC4,bank,6/24/2019,37.656002,0.131,35.27804992,
BBDC4,bank,6/25/2019,37.338306,0.121,35.32623686,
BBDC4,bank,6/26/2019,37.804916,0.135,35.3901032,
BBDC4,bank,6/27/2019,37.626213,0.13,35.45198216,
BBDC4,bank,6/28/2019,37.467373,0.125,35.51187444,
BBDC4,bank,7/1/2019,37.546982,0.127,35.5828797,
BBDC4,bank,7/2/2019,37.665756,0.131,35.64693808,
BBDC4,bank,7/3/2019,38.334614,0.151,35.71862144,
BBDC4,bank,7/4/2019,39.003475,0.171,35.7868225,
BBDC4,bank,7/5/2019,39.342892,0.181,35.86657226,
BBDC4,bank,7/8/2019,39.1632,0.176,35.93439756,
BBDC4,bank,7/10/2019,38.983509,0.17,36.00081098,
BBDC4,bank,7/11/2019,38.654072,0.16,36.06995786,
BBDC4,bank,7/12/2019,37.935291,0.139,36.122944,
BBDC4,bank,7/15/2019,37.775566,0.134,36.17233892,
BBDC4,bank,7/16/2019,37.785549,0.134,36.21441266,
BBDC4,bank,7/17/2019,37.585888,0.128,36.27174314,
BBDC4,bank,7/18/2019,38.404495,0.153,36.34981184,
BBDC4,bank,7/19/2019,37.535976,0.127,36.39622136,
BBDC4,bank,7/22/2019,38.055092,0.142,36.46531736,
BBDC4,bank,7/23/2019,38.184868,0.146,36.54316092,
BBDC4,bank,7/24/2019,38.903641,0.168,36.6524469,
BBDC4,bank,7/25/2019,36.637508,0.1,36.71839476,
BBDC4,bank,7/26/2019,36.168308,0.086,36.78210294,
BBDC4,bank,7/29/2019,36.088444,0.083,36.85195356,
BBDC4,bank,7/30/2019,35.339725,0.061,36.90186848,
BBDC4,bank,7/31/2019,34.441254,0.034,36.91595318,
BBDC4,bank,8/1/2019,34.141766,0.025,36.89626462,
BBDC4,bank,8/2/2019,34.240623,0.028,36.89105588,
BBDC4,bank,8/5/2019,33.621338,0.009,36.87683514,
BBDC4,bank,8/6/2019,34.130749,0.025,36.87954998,
BBDC4,bank,8/7/2019,34.849922,0.046,36.88692402,
BBDC4,bank,8/8/2019,35.01973,0.051,36.8786427,
BBDC4,bank,8/9/2019,34.440395,0.034,36.84468464,
BBDC4,bank,8/12/2019,33.721222,0.012,36.78304676,
BBDC4,bank,8/13/2019,34.060833,0.023,36.72998714,
BBDC4,bank,8/14/2019,33.391602,0.002,36.66592434,
BBDC4,bank,8/15/2019,33.161865,-0.004,36.5935146,
BBDC4,bank,8/16/2019,33.231785,-0.002,36.53382092,
BBDC4,bank,8/19/2019,32.752338,-0.017,36.4486539,
BBDC4,bank,8/20/2019,32.432705,-0.026,36.35689548,
BBDC4,bank,8/21/2019,33.071972,-0.007,36.2866589,
BBDC4,bank,8/22/2019,32.642464,-0.02,36.20445676,
BBDC4,bank,8/23/2019,31.933277,-0.041,36.11660878,
BBDC4,bank,8/26/2019,31.603659,-0.051,36.03011064,
BBDC4,bank,8/27/2019,32.003201,-0.039,35.95279468,
BBDC4,bank,8/28/2019,31.813417,-0.045,35.87347006,
BBDC4,bank,8/29/2019,32.412727,-0.027,35.79997656,
BBDC4,bank,8/30/2019,32.912155,-0.012,35.72753644,
BBDC4,bank,9/2/2019,32.572544,-0.022,35.63182408,
BBDC4,bank,9/3/2019,32.041821,-0.038,35.51954046,
BBDC4,bank,9/4/2019,32.441593,-0.026,35.4216062,
BBDC4,bank,9/5/2019,33.191166,-0.004,35.3293312,
BBDC4,bank,9/6/2019,34.580376,0.038,35.26841446,
BBDC4,bank,9/9/2019,35.02013,0.051,35.2194696,
BBDC4,bank,9/10/2019,34.400478,0.033,35.15653952,
BBDC4,bank,9/11/2019,34.250568,0.028,35.08823576,
BBDC4,bank,9/12/2019,33.880779,0.017,34.99915906,
BBDC4,bank,9/13/2019,33.441025,0.004,34.88791006,
BBDC4,bank,9/16/2019,33.001274,-0.009,34.7610777,
BBDC4,bank,9/17/2019,33.880779,0.017,34.65542928,
BBDC4,bank,9/18/2019,33.980721,0.02,34.55537352,
BBDC4,bank,9/19/2019,33.570953,0.008,34.45371114,
BBDC4,bank,9/20/2019,34.160618,0.026,34.37821768,
BBDC4,bank,9/23/2019,34.230579,0.028,34.30731794,
BBDC4,bank,9/24/2019,33.790829,0.014,34.22742354,
BBDC4,bank,9/25/2019,34.0107,0.021,34.15591978,
BBDC4,bank,9/26/2019,34.500423,0.036,34.07783834,
BBDC4,bank,9/27/2019,34.480434,0.035,34.0167275,
BBDC4,bank,9/30/2019,33.900764,0.018,33.93364094,
BBDC4,bank,10/1/2019,33.441025,0.004,33.83876408,
BBDC4,bank,10/2/2019,32.150002,-0.035,33.7036913,
BBDC4,bank,10/3/2019,32.240002,-0.032,33.61574118,
BBDC4,bank,10/4/2019,32.57,-0.022,33.54377502,
BBDC4,bank,10/7/2019,32.360001,-0.028,33.46920616,
BBDC4,bank,10/8/2019,32.330002,-0.029,33.4090117,
BBDC4,bank,10/9/2019,33.25,-0.002,33.38518662,
BBDC4,bank,10/10/2019,33.630001,0.01,33.37495132,
BBDC4,bank,10/11/2019,34.009998,0.021,33.37033882,
BBDC4,bank,10/14/2019,34.490002,0.035,33.3877121,
BBDC4,bank,10/15/2019,34.77,0.044,33.40049712,
BBDC4,bank,10/16/2019,35.599998,0.069,33.41549864,
BBDC4,bank,10/17/2019,35,0.051,33.41510404,35.28059769
BBDC4,bank,10/18/2019,33.790001,0.014,33.40209616,35.2830028
BBDC4,bank,10/21/2019,34.029999,0.022,33.4082717,35.28490493
BBDC4,bank,10/22/2019,35,0.051,33.42705504,35.29297696
BBDC4,bank,10/23/2019,35.299999,0.06,33.46522298,35.30056863
BBDC4,bank,10/24/2019,35.259998,0.059,33.50718564,35.30692902
BBDC4,bank,10/25/2019,35.720001,0.072,33.55694996,35.31265999
BBDC4,bank,10/28/2019,37.009998,0.111,33.64210316,35.32537762
BBDC4,bank,10/29/2019,36.5,0.096,33.72344906,35.33665918
BBAS3,bank,1/2/2019,46.151379, -   ,,
BBAS3,bank,1/3/2019,46.341301,0.004,,
BBAS3,bank,1/4/2019,46.341301,0.004,,
BBAS3,bank,1/7/2019,46.037422,-0.002,,
BBAS3,bank,1/8/2019,45.515137,-0.014,,
BBAS3,bank,1/9/2019,45.391689,-0.016,,
BBAS3,bank,1/10/2019,46.056419,-0.002,,
BBAS3,bank,1/11/2019,46.246342,0.002,,
BBAS3,bank,1/14/2019,47.319408,0.025,,
BBAS3,bank,1/15/2019,46.768623,0.013,,
BBAS3,bank,1/16/2019,46.322315,0.004,,
BBAS3,bank,1/17/2019,46.493237,0.007,,
BBAS3,bank,1/18/2019,46.103893,-0.001,,
BBAS3,bank,1/21/2019,45.857002,-0.006,,
BBAS3,bank,1/22/2019,45.77153,-0.008,,
BBAS3,bank,1/23/2019,46.721157,0.012,,
BBAS3,bank,1/24/2019,46.483742,0.007,,
BBAS3,bank,1/28/2019,45.885479,-0.006,,
BBAS3,bank,1/29/2019,47.414371,0.027,,
BBAS3,bank,1/30/2019,48.031624,0.041,,
BBAS3,bank,1/31/2019,49.247128,0.067,,
BBAS3,bank,2/1/2019,49.484535,0.072,,
BBAS3,bank,2/4/2019,50.424656,0.093,,
BBAS3,bank,2/5/2019,51.896561,0.124,,
BBAS3,bank,2/6/2019,48.734337,0.056,,
BBAS3,bank,2/7/2019,49.057205,0.063,,
BBAS3,bank,2/8/2019,49.123669,0.064,,
BBAS3,bank,2/11/2019,47.670769,0.033,,
BBAS3,bank,2/12/2019,50.60508,0.097,,
BBAS3,bank,2/13/2019,49.456043,0.072,,
BBAS3,bank,2/14/2019,51.982029,0.126,,
BBAS3,bank,2/15/2019,52.048504,0.128,,
BBAS3,bank,2/18/2019,51.535706,0.117,,
BBAS3,bank,2/19/2019,51.754116,0.121,,
BBAS3,bank,2/20/2019,50.29171,0.09,,
BBAS3,bank,2/21/2019,50.519611,0.095,,
BBAS3,bank,2/22/2019,50.982376,0.105,,
BBAS3,bank,2/25/2019,50.146915,0.087,,
BBAS3,bank,2/26/2019,50.415802,0.092,,
BBAS3,bank,2/27/2019,49.839622,0.08,,
BBAS3,bank,2/28/2019,48.591221,0.053,,
BBAS3,bank,3/1/2019,49.273041,0.068,,
BBAS3,bank,3/6/2019,48.591221,0.053,,
BBAS3,bank,3/7/2019,48.991451,0.062,,
BBAS3,bank,3/8/2019,50.710964,0.099,,
BBAS3,bank,3/11/2019,52.265316,0.132,,
BBAS3,bank,3/12/2019,51.969254,0.126,,
BBAS3,bank,3/13/2019,52.768181,0.143,,
BBAS3,bank,3/14/2019,52.368717,0.135,,
BBAS3,bank,3/15/2019,52.816898,0.144,48.81632018,
BBAS3,bank,3/18/2019,52.417431,0.136,48.94164122,
BBAS3,bank,3/19/2019,51.296982,0.111,49.04075484,
BBAS3,bank,3/20/2019,50.147308,0.087,49.11687498,
BBAS3,bank,3/21/2019,49.095058,0.064,49.1780277,
BBAS3,bank,3/22/2019,46.42548,0.006,49.19623456,
BBAS3,bank,3/25/2019,46.756737,0.013,49.22353552,
BBAS3,bank,3/26/2019,47.857693,0.037,49.259561,
BBAS3,bank,3/27/2019,45.2076,-0.02,49.23878616,
BBAS3,bank,3/28/2019,46.785969,0.014,49.22811738,
BBAS3,bank,3/29/2019,47.467979,0.029,49.2421045,
BBAS3,bank,4/1/2019,47.935646,0.039,49.27437112,
BBAS3,bank,4/2/2019,47.516693,0.03,49.29484024,
BBAS3,bank,4/3/2019,47.010056,0.019,49.3129635,
BBAS3,bank,4/4/2019,47.575157,0.031,49.3473266,
BBAS3,bank,4/5/2019,47.847958,0.037,49.38885516,
BBAS3,bank,4/8/2019,47.9259,0.038,49.41295002,
BBAS3,bank,4/9/2019,47.204918,0.023,49.42737354,
BBAS3,bank,4/10/2019,47.555668,0.03,49.46077732,
BBAS3,bank,4/11/2019,47.107487,0.021,49.45463964,
BBAS3,bank,4/12/2019,45.529118,-0.013,49.40458952,
BBAS3,bank,4/15/2019,45.655781,-0.011,49.33276258,
BBAS3,bank,4/16/2019,46.600853,0.01,49.27508894,
BBAS3,bank,4/17/2019,45.987041,-0.004,49.18633664,
BBAS3,bank,4/18/2019,47.594635,0.031,49.10029812,
BBAS3,bank,4/22/2019,47.097744,0.021,49.06756626,
BBAS3,bank,4/23/2019,48.04282,0.041,49.04727856,
BBAS3,bank,4/24/2019,47.068516,0.02,49.0061755,
BBAS3,bank,4/25/2019,47.838211,0.037,49.00952434,
BBAS3,bank,4/26/2019,48.081787,0.042,48.95905848,
BBAS3,bank,4/29/2019,48.101276,0.042,48.93196314,
BBAS3,bank,4/30/2019,48.403309,0.049,48.86038874,
BBAS3,bank,5/2/2019,48.510483,0.051,48.78962832,
BBAS3,bank,5/3/2019,48.79303,0.057,48.7347748,
BBAS3,bank,5/6/2019,48.101276,0.042,48.661718,
BBAS3,bank,5/7/2019,48.218189,0.045,48.62024758,
BBAS3,bank,5/8/2019,49.289921,0.068,48.59565378,
BBAS3,bank,5/9/2019,49.71862,0.077,48.57037866,
BBAS3,bank,5/10/2019,48.870972,0.059,48.5448598,
BBAS3,bank,5/13/2019,47.126972,0.021,48.4790832,
BBAS3,bank,5/14/2019,46.669052,0.011,48.4156718,
BBAS3,bank,5/15/2019,45.899349,-0.005,48.36183436,
BBAS3,bank,5/16/2019,44.467129,-0.036,48.26571612,
BBAS3,bank,5/17/2019,43.69743,-0.053,48.1678403,
BBAS3,bank,5/20/2019,45.37323,-0.017,48.09547588,
BBAS3,bank,5/21/2019,47.96487,0.039,48.040554,
BBAS3,bank,5/22/2019,47.969624,0.039,47.95464016,
BBAS3,bank,5/23/2019,48.048237,0.041,47.87621982,
BBAS3,bank,5/24/2019,48.755692,0.056,47.79597004,
BBAS3,bank,5/27/2019,49.708794,0.077,47.74277158,
BBAS3,bank,5/28/2019,50.3573,0.091,47.69357962,
BBAS3,bank,5/29/2019,50.308174,0.09,47.65139448,
BBAS3,bank,5/30/2019,51.045105,0.106,47.64635694,
BBAS3,bank,5/31/2019,50.946846,0.104,47.6623477,
BBAS3,bank,6/3/2019,51.182671,0.109,47.70409996,
BBAS3,bank,6/4/2019,52.017864,0.127,47.81594764,
BBAS3,bank,6/5/2019,50.583294,0.096,47.89247878,
BBAS3,bank,6/6/2019,51.870476,0.124,47.97273444,
BBAS3,bank,6/7/2019,51.447964,0.115,48.09754172,
BBAS3,bank,6/10/2019,50.966499,0.104,48.18115232,
BBAS3,bank,6/11/2019,51.978561,0.126,48.27136396,
BBAS3,bank,6/12/2019,51.516285,0.116,48.34297674,
BBAS3,bank,6/13/2019,50.698097,0.099,48.40660482,
BBAS3,bank,6/14/2019,49.801048,0.079,48.46242466,
BBAS3,bank,6/17/2019,49.751762,0.078,48.50595676,
BBAS3,bank,6/18/2019,50.91497,0.103,48.567297,
BBAS3,bank,6/19/2019,51.752872,0.121,48.64383644,
BBAS3,bank,6/21/2019,52.15704,0.13,48.74287888,
BBAS3,bank,6/24/2019,52.285191,0.133,48.83746934,
BBAS3,bank,6/25/2019,51.802158,0.122,48.93136276,
BBAS3,bank,6/26/2019,52.925934,0.147,49.07929908,
BBAS3,bank,6/27/2019,53.03437,0.149,49.22687086,
BBAS3,bank,6/28/2019,53.172379,0.152,49.35830138,
BBAS3,bank,7/1/2019,53.113235,0.151,49.50082526,
BBAS3,bank,7/2/2019,52.433052,0.136,49.5975936,
BBAS3,bank,7/3/2019,53.527252,0.16,49.72618376,
BBAS3,bank,7/4/2019,54.394733,0.179,49.85322202,
BBAS3,bank,7/5/2019,54.217293,0.175,49.99619756,
BBAS3,bank,7/8/2019,54.168007,0.174,50.12279348,
BBAS3,bank,7/10/2019,53.487823,0.159,50.2309142,
BBAS3,bank,7/11/2019,52.442913,0.136,50.31774694,
BBAS3,bank,7/12/2019,51.259991,0.111,50.37488058,
BBAS3,bank,7/15/2019,50.954395,0.104,50.42375882,
BBAS3,bank,7/16/2019,51.033264,0.106,50.4685635,
BBAS3,bank,7/17/2019,51.043118,0.106,50.52740034,
BBAS3,bank,7/18/2019,51.910595,0.125,50.60124846,
BBAS3,bank,7/19/2019,51.259991,0.111,50.64064986,
BBAS3,bank,7/22/2019,51.269844,0.111,50.67167434,
BBAS3,bank,7/23/2019,50.66853,0.098,50.7076255,
BBAS3,bank,7/24/2019,51.585293,0.118,50.79679192,
BBAS3,bank,7/25/2019,49.406738,0.071,50.85154564,
BBAS3,bank,7/26/2019,49.288452,0.068,50.9193277,
BBAS3,bank,7/29/2019,49.732044,0.078,51.024626,
BBAS3,bank,7/30/2019,49.229301,0.067,51.13526342,
BBAS3,bank,7/31/2019,48.51955,0.051,51.19818982,
BBAS3,bank,8/1/2019,48.056236,0.041,51.20001714,
BBAS3,bank,8/2/2019,48.066097,0.041,51.2019466,
BBAS3,bank,8/5/2019,47.169044,0.022,51.18436274,
BBAS3,bank,8/6/2019,47.809799,0.036,51.16544488,
BBAS3,bank,8/7/2019,47.760509,0.035,51.12647918,
BBAS3,bank,8/8/2019,48.105526,0.042,51.0814437,
BBAS3,bank,8/9/2019,47.957661,0.039,51.03443344,
BBAS3,bank,8/12/2019,46.331142,0.004,50.94015418,
BBAS3,bank,8/13/2019,46.873314,0.016,50.85868354,
BBAS3,bank,8/14/2019,45.236938,-0.02,50.73976888,
BBAS3,bank,8/15/2019,45.197506,-0.021,50.60336172,
BBAS3,bank,8/16/2019,45.079216,-0.023,50.49328016,
BBAS3,bank,8/19/2019,44.192028,-0.042,50.3397112,
BBAS3,bank,8/20/2019,44.152596,-0.043,50.19380384,
BBAS3,bank,8/21/2019,46.676159,0.011,50.10799704,
BBAS3,bank,8/22/2019,46.42355,0.006,49.99689682,
BBAS3,bank,8/23/2019,44.7318,-0.031,49.86120712,
BBAS3,bank,8/26/2019,44.522823,-0.035,49.73770164,
BBAS3,bank,8/27/2019,44.16457,-0.043,49.62497208,
BBAS3,bank,8/28/2019,43.796364,-0.051,49.50586412,
BBAS3,bank,8/29/2019,44.861172,-0.028,49.38478816,
BBAS3,bank,8/30/2019,46.015541,-0.003,49.27004154,
BBAS3,bank,9/2/2019,45.428406,-0.016,49.13546886,
BBAS3,bank,9/3/2019,44.582527,-0.034,48.98141558,
BBAS3,bank,9/4/2019,45.637383,-0.011,48.85812008,
BBAS3,bank,9/5/2019,47.229614,0.023,48.74419368,
BBAS3,bank,9/6/2019,49.150246,0.065,48.6665112,
BBAS3,bank,9/9/2019,49.757286,0.078,48.59820934,
BBAS3,bank,9/10/2019,48.921364,0.06,48.51437192,
BBAS3,bank,9/11/2019,47.757046,0.035,48.4208518,
BBAS3,bank,9/12/2019,48,0.04,48.31030676,
BBAS3,bank,9/13/2019,47.139999,0.021,48.16521208,
BBAS3,bank,9/16/2019,46.650002,0.011,48.01386626,
BBAS3,bank,9/17/2019,47.299999,0.025,47.8765061,
BBAS3,bank,9/18/2019,48.02,0.04,47.76714964,
BBAS3,bank,9/19/2019,46.77,0.013,47.65369138,
BBAS3,bank,9/20/2019,47.509998,0.029,47.57869152,
BBAS3,bank,9/23/2019,47.279999,0.024,47.5052036,
BBAS3,bank,9/24/2019,45.84,-0.007,47.40133832,
BBAS3,bank,9/25/2019,45.540001,-0.013,47.29127598,
BBAS3,bank,9/26/2019,45.709999,-0.01,47.16726406,
BBAS3,bank,9/27/2019,45.34,-0.018,47.04886424,
BBAS3,bank,9/30/2019,45.490002,-0.014,46.9332674,
BBAS3,bank,10/1/2019,44.950001,-0.026,46.81889682,
BBAS3,bank,10/2/2019,43.419998,-0.059,46.65559092,
BBAS3,bank,10/3/2019,45.290001,-0.019,46.57325618,
BBAS3,bank,10/4/2019,45.599998,-0.012,46.4994871,
BBAS3,bank,10/7/2019,43.799999,-0.051,46.3808462,
BBAS3,bank,10/8/2019,43.009998,-0.068,46.25646014,
BBAS3,bank,10/9/2019,44.200001,-0.042,46.17006916,
BBAS3,bank,10/10/2019,44.400002,-0.038,46.09694448,
BBAS3,bank,10/11/2019,45.23,-0.02,46.04022254,
BBAS3,bank,10/14/2019,45,-0.025,45.99684166,
BBAS3,bank,10/15/2019,44.380001,-0.038,45.9282457,
BBAS3,bank,10/16/2019,45,-0.025,45.87303552,
BBAS3,bank,10/17/2019,44.91,-0.027,45.809125,48.35011713
BBAS3,bank,10/18/2019,46.060001,-0.002,45.7711718,48.34966024
BBAS3,bank,10/21/2019,46.400002,0.005,45.772549,48.34995374
BBAS3,bank,10/22/2019,47.400002,0.027,45.78308276,48.35524725
BBAS3,bank,10/23/2019,47.599998,0.031,45.83034396,48.36306013
BBAS3,bank,10/24/2019,47.299999,0.025,45.87239382,48.37198444
BBAS3,bank,10/25/2019,47.73,0.034,45.9254095,48.38367599
BBAS3,bank,10/28/2019,48.790001,0.057,46.01736896,48.3973439
BBAS3,bank,10/29/2019,48.66,0.054,46.10751704,48.40941219
BTOW3,ecommerce,1/2/2019,42.501801, -   ,,
BTOW3,ecommerce,1/3/2019,42.936699,0.01,,
BTOW3,ecommerce,1/4/2019,41.513401,-0.023,,
BTOW3,ecommerce,1/7/2019,39.6749,-0.067,,
BTOW3,ecommerce,1/8/2019,41.513401,-0.023,,
BTOW3,ecommerce,1/9/2019,44.2612,0.041,,
BTOW3,ecommerce,1/10/2019,45.961201,0.081,,
BTOW3,ecommerce,1/11/2019,44.557701,0.048,,
BTOW3,ecommerce,1/14/2019,45.071701,0.06,,
BTOW3,ecommerce,1/15/2019,45.7141,0.076,,
BTOW3,ecommerce,1/16/2019,47.3549,0.114,,
BTOW3,ecommerce,1/17/2019,46.208401,0.087,,
BTOW3,ecommerce,1/18/2019,45.466999,0.07,,
BTOW3,ecommerce,1/21/2019,43.984402,0.035,,
BTOW3,ecommerce,1/22/2019,43.480301,0.023,,
BTOW3,ecommerce,1/23/2019,43.935001,0.034,,
BTOW3,ecommerce,1/24/2019,45.0816,0.061,,
BTOW3,ecommerce,1/28/2019,45.437401,0.069,,
BTOW3,ecommerce,1/29/2019,47.246201,0.112,,
BTOW3,ecommerce,1/30/2019,47.5625,0.119,,
BTOW3,ecommerce,1/31/2019,49.4207,0.163,,
BTOW3,ecommerce,2/1/2019,47.5229,0.118,,
BTOW3,ecommerce,2/4/2019,47.394402,0.115,,
BTOW3,ecommerce,2/5/2019,45.466999,0.07,,
BTOW3,ecommerce,2/6/2019,43.935001,0.034,,
BTOW3,ecommerce,2/7/2019,43.5891,0.026,,
BTOW3,ecommerce,2/8/2019,44.4687,0.046,,
BTOW3,ecommerce,2/11/2019,43.836201,0.031,,
BTOW3,ecommerce,2/12/2019,45.8624,0.079,,
BTOW3,ecommerce,2/13/2019,45.832699,0.078,,
BTOW3,ecommerce,2/14/2019,46.949699,0.105,,
BTOW3,ecommerce,2/15/2019,46.801399,0.101,,
BTOW3,ecommerce,2/18/2019,46.919998,0.104,,
BTOW3,ecommerce,2/19/2019,46.9991,0.106,,
BTOW3,ecommerce,2/20/2019,44.4786,0.047,,
BTOW3,ecommerce,2/21/2019,43.7472,0.029,,
BTOW3,ecommerce,2/22/2019,45.931599,0.081,,
BTOW3,ecommerce,2/25/2019,46.6828,0.098,,
BTOW3,ecommerce,2/26/2019,46.5839,0.096,,
BTOW3,ecommerce,2/27/2019,47.740398,0.123,,
